,TRTID10,state,county,tract,placefp10,cbsa10,metdiv10,ccflag10,POP00SF3,RUANC00,ITANC00,GEANC00,IRANC00,SCANC00,RUFB00,ITFB00,GEFB00,IRFB00,SCFB00,FB00,NAT00,N10IMM00,AG5UP00,OLANG00,LEP00,AG25UP00,HS00,COL00,AG15UP00,Mar-00,WDS00,CLF00,UNEMP00,DFLABF00,FLABF00,EMPCLF00,PROF00,MANUF00,SEMP00,AG18CV00,VET00,CNI16U00,DIS00,DPOV00,NPOV00,N65POV00,DFMPOV00,NFMPOV00,DWPOV00,NWPOV00,DBPOV00,NBPOV00,DNAPOV00,NNAPOV00,DHPOV00,NHPOV00,DAPOV00,NAPOV00,INCPC00,HU00SP,H30OLD00,OHU00SP,H10YRS00,DMULTI00,MULTI00,HINC00,HINCW00,HINCB00,HINCH00,HINCA00,MHMVAL00,MRENT00,HH00,HHW00,HHB00,HHH00,HHA00,geoid
44466,36047049300,NY,Kings County,Census Tract 493,51000,35620,35644,1,7681.0,13.0,25.0,13.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,1846.0,400.0,980.0,7154.0,5363.0,1667.0,4444.0,3451.0,245.0,5790.0,1582.0,1404.0,2833.0,510.0,3245.0,1324.0,2323.0,315.0,364.0,136.0,5363.0,123.0,4987.0,1259.0,7668.0,2957.0,295.0,1793.0,471.0,321.0,53.0,1377.0,705.0,5.0,0.0,6019.0,2247.0,46.0,0.0,10261.0,2771.0,1942.0,2639.0,1309.0,2771.0,2746.0,18479,15139,15227,20303,51666.66667,142900,409,2644.0,191.0,464.0,1961.0,10.0,36047049300
44467,36047049400,NY,Kings County,Census Tract 494,51000,35620,35644,1,5596.0,722.0,123.0,32.0,128.0,0.0,450.0,0.0,0.0,0.0,0.0,3558.0,1560.0,2150.0,5322.0,3536.0,1073.0,3903.0,2052.0,1073.0,4490.0,2200.0,830.0,2248.0,281.0,2457.0,1030.0,1967.0,611.0,108.0,191.0,4369.0,95.0,3444.0,926.0,5354.0,1225.0,178.0,1338.0,157.0,2655.0,725.0,1076.0,71.0,0.0,0.0,699.0,46.0,576.0,227.0,16722.0,2085.0,1914.0,2028.0,1351.0,2085.0,1867.0,30986,21838,43098,49688,43823.52941,204300,701,2027.0,1231.0,337.0,163.0,138.0,36047049400
44468,36047049500,NY,Kings County,Census Tract 495,51000,35620,35644,1,2793.0,15.0,561.0,53.0,99.0,24.0,0.0,111.0,0.0,0.0,0.0,985.0,294.0,442.0,2670.0,1583.0,486.0,1855.0,1176.0,472.0,2369.0,823.0,415.0,1405.0,93.0,1271.0,646.0,1312.0,408.0,163.0,161.0,2257.0,124.0,2046.0,452.0,2785.0,724.0,79.0,578.0,94.0,1138.0,226.0,110.0,24.0,40.0,0.0,1371.0,439.0,133.0,49.0,15380.0,1110.0,1046.0,1051.0,616.0,1110.0,1029.0,28750,30625,38295,21696,65769.23077,182400,634,1085.0,581.0,41.0,392.0,60.0,36047049500
44469,36047049600,NY,Kings County,Census Tract 496,51000,35620,35644,1,4484.0,157.0,523.0,34.0,203.0,7.0,115.0,78.0,13.0,0.0,7.0,2440.0,1021.0,1286.0,4127.0,2939.0,908.0,2841.0,1741.0,684.0,3513.0,2120.0,487.0,1980.0,176.0,1671.0,695.0,1804.0,439.0,213.0,189.0,3354.0,170.0,2963.0,681.0,4478.0,825.0,117.0,1081.0,147.0,1907.0,167.0,105.0,0.0,0.0,0.0,830.0,197.0,1442.0,394.0,15524.0,1486.0,1403.0,1435.0,783.0,1486.0,1312.0,38088,43194,36563,42500,25000,244400,659,1412.0,811.0,42.0,176.0,350.0,36047049600
44470,36047049700,NY,Kings County,Census Tract 497,51000,35620,35644,1,2238.0,71.0,895.0,132.0,174.0,33.0,0.0,139.0,0.0,0.0,9.0,373.0,142.0,96.0,2160.0,667.0,133.0,1728.0,876.0,560.0,1959.0,820.0,387.0,1183.0,66.0,1004.0,536.0,1117.0,502.0,90.0,125.0,1922.0,89.0,1564.0,293.0,2232.0,356.0,53.0,527.0,38.0,1688.0,251.0,0.0,0.0,0.0,0.0,353.0,69.0,111.0,10.0,25768.0,1179.0,1077.0,1120.0,658.0,1179.0,1083.0,35990,35041, ,51438,16666.66667,240300,660,1109.0,894.0,0.0,141.0,32.0,36047049700
44471,36047049800,NY,Kings County,Census Tract 498,51000,35620,35644,1,4069.0,133.0,542.0,46.0,131.0,19.0,97.0,44.0,8.0,0.0,0.0,2081.0,873.0,1020.0,3818.0,2660.0,707.0,2832.0,1489.0,700.0,3267.0,1754.0,687.0,1874.0,138.0,1720.0,835.0,1736.0,531.0,149.0,149.0,3138.0,182.0,2652.0,737.0,4069.0,624.0,85.0,979.0,85.0,2006.0,259.0,90.0,0.0,50.0,0.0,535.0,98.0,1284.0,250.0,17532.0,1610.0,1554.0,1559.0,881.0,1610.0,1445.0,35560,32902,45769,33173,42717.3913,275600,647,1539.0,945.0,38.0,203.0,309.0,36047049800
44472,36047049900,NY,Kings County,Census Tract 499,51000,35620,35644,1,1633.0,34.0,290.0,8.0,94.0,21.0,9.0,0.0,8.0,0.0,29.0,846.0,215.0,526.0,1575.0,1019.0,407.0,1175.0,661.0,268.0,1419.0,688.0,252.0,781.0,87.0,749.0,387.0,694.0,234.0,95.0,54.0,1376.0,69.0,1158.0,108.0,1633.0,322.0,30.0,396.0,41.0,1493.0,322.0,0.0,0.0,0.0,0.0,24.0,0.0,103.0,0.0,17590.0,755.0,733.0,712.0,403.0,755.0,732.0,32014,31806, ,16250,32187.5,277300,622,756.0,716.0,0.0,8.0,32.0,36047049900
44473,36047050000,NY,Kings County,Census Tract 500,51000,35620,35644,1,3680.0,312.0,584.0,14.0,285.0,33.0,125.0,49.0,4.0,6.0,9.0,1262.0,627.0,563.0,3469.0,1617.0,407.0,2633.0,1224.0,798.0,3071.0,1630.0,515.0,1745.0,92.0,1564.0,788.0,1653.0,638.0,116.0,105.0,2938.0,247.0,2439.0,437.0,3680.0,480.0,83.0,896.0,37.0,2212.0,270.0,390.0,36.0,0.0,0.0,565.0,65.0,360.0,27.0,20645.0,1546.0,1452.0,1509.0,816.0,1546.0,1393.0,39556,41615,41771,46250,36484.375,208800,700,1516.0,955.0,181.0,209.0,121.0,36047050000
44474,36047050100,NY,Kings County,Census Tract 501,51000,35620,35644,1,2662.0,36.0,1190.0,95.0,111.0,44.0,0.0,142.0,9.0,0.0,16.0,599.0,254.0,171.0,2549.0,1060.0,184.0,2001.0,1197.0,513.0,2295.0,896.0,491.0,1312.0,69.0,1205.0,581.0,1243.0,470.0,108.0,68.0,2199.0,179.0,1778.0,375.0,2662.0,367.0,93.0,635.0,38.0,1795.0,164.0,19.0,0.0,8.0,0.0,695.0,151.0,56.0,12.0,20836.0,1339.0,1266.0,1286.0,718.0,1339.0,1288.0,35000,37227,33542,27344,32500,238100,633,1232.0,945.0,19.0,195.0,21.0,36047050100
44475,36047050202,NY,Kings County,Census Tract 502.02,51000,35620,35644,1,2221.0,89.0,403.0,83.0,393.0,51.0,0.0,25.0,8.0,44.0,21.0,438.0,306.0,83.0,2130.0,588.0,123.0,1815.0,746.0,753.0,2018.0,862.0,440.0,1236.0,70.0,1196.0,704.0,1166.0,611.0,40.0,118.0,1992.0,219.0,1484.0,140.0,2209.0,271.0,93.0,512.0,4.0,1693.0,128.0,46.0,18.0,0.0,0.0,210.0,49.0,208.0,57.0,31611.0,1157.0,950.0,1099.0,703.0,1157.0,1013.0,49184,50972,6875,21635,61000,147900,592,1150.0,889.0,27.0,117.0,102.0,36047050202
44476,36047050300,NY,Kings County,Census Tract 503,51000,35620,35644,1,2689.0,38.0,667.0,55.0,99.0,0.0,0.0,150.0,0.0,7.0,0.0,1057.0,328.0,524.0,2535.0,1527.0,541.0,1823.0,1123.0,429.0,2229.0,1025.0,351.0,1320.0,122.0,1054.0,535.0,1198.0,380.0,72.0,183.0,2102.0,114.0,1833.0,509.0,2689.0,457.0,47.0,572.0,71.0,1273.0,100.0,46.0,15.0,0.0,0.0,1202.0,325.0,155.0,32.0,18857.0,1188.0,1147.0,1129.0,628.0,1188.0,1086.0,36042,38000,200001,38269,14791.66667,174000,616,1081.0,682.0,10.0,308.0,71.0,36047050300
44477,36047050400,NY,Kings County,Census Tract 504,51000,35620,35644,1,4463.0,205.0,339.0,82.0,233.0,36.0,161.0,62.0,10.0,17.0,9.0,2136.0,975.0,923.0,4175.0,2337.0,508.0,3165.0,1329.0,1226.0,3667.0,1708.0,750.0,2315.0,143.0,1899.0,1063.0,2172.0,947.0,97.0,224.0,3565.0,218.0,3210.0,498.0,4463.0,642.0,96.0,1029.0,75.0,2122.0,311.0,699.0,78.0,22.0,0.0,923.0,169.0,442.0,58.0,22316.0,1977.0,1833.0,1883.0,1199.0,1977.0,1817.0,41803,42076,47750,37083,61467.3913,140500,681,1885.0,1057.0,300.0,302.0,161.0,36047050400
44478,36047050500,NY,Kings County,Census Tract 505,51000,35620,35644,1,4211.0,0.0,27.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1132.0,408.0,548.0,3984.0,2763.0,979.0,2653.0,1935.0,327.0,3355.0,1378.0,797.0,1622.0,257.0,1836.0,784.0,1365.0,284.0,161.0,74.0,3151.0,159.0,2653.0,714.0,4010.0,1287.0,203.0,934.0,234.0,263.0,49.0,838.0,224.0,0.0,0.0,2734.0,974.0,401.0,72.0,11744.0,1682.0,1523.0,1528.0,883.0,1682.0,1682.0,22000,37813,28952,18387,24285.71429,231100,439,1518.0,126.0,346.0,966.0,112.0,36047050500
44479,36047050600,NY,Kings County,Census Tract 506,51000,35620,35644,1,6187.0,0.0,5.0,0.0,39.0,0.0,0.0,0.0,0.0,10.0,0.0,3050.0,1174.0,1180.0,5641.0,2955.0,934.0,3413.0,2328.0,358.0,4548.0,1702.0,916.0,2498.0,322.0,2423.0,1278.0,2176.0,428.0,169.0,156.0,4239.0,179.0,3917.0,1254.0,6001.0,1969.0,116.0,1439.0,393.0,216.0,70.0,3496.0,1020.0,40.0,27.0,2031.0,763.0,171.0,86.0,12112.0,1964.0,1634.0,1888.0,1185.0,1964.0,1858.0,26369,22222,27500,21528,40833.33333,222800,638,1889.0,118.0,1172.0,577.0,44.0,36047050600
44480,36047050700,NY,Kings County,Census Tract 507,51000,35620,35644,1,694.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,75.0,222.0,629.0,586.0,239.0,317.0,257.0,21.0,463.0,161.0,75.0,178.0,9.0,230.0,77.0,169.0,7.0,62.0,14.0,422.0,9.0,435.0,124.0,694.0,324.0,7.0,142.0,65.0,19.0,11.0,37.0,0.0,23.0,13.0,667.0,305.0,0.0,0.0,6814.0,220.0,132.0,180.0,142.0,220.0,214.0,18571,2499,72500,22292, ,275000,395,162.0,11.0,16.0,143.0,0.0,36047050700
44481,36047050801,NY,Kings County,Census Tract 508.01,51000,35620,35644,1,4342.000206000001,0.0,3.4400751589999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2300.784668,870.6517333999999,900.3614502,3972.035889,1746.619873,403.73971560000007,2448.7080079999996,1729.4195559999998,235.4887695,3201.771729,1070.176025,623.2790527000001,1765.3840329999998,318.0505676,1755.689209,925.6929321,1447.333374,235.80151370000002,116.024353,63.7977562,2969.097412,51.28839111,2939.387695,917.5618286,4250.056382,1474.54126,55.35393524,1025.142334,268.63858030000006,103.82772059999999,40.34269714,3208.651855,1110.518799,7.192884445,5.941947937,894.4194946,309.2940369,110.70787050000001,46.59738159,10027.00048,1446.707886,1298.15918,1418.249146,957.2790527000001,1446.707886,1414.1835939999999,25435.00085,47603.99928,25092.00047,25624.99961,19843.74992,153599.994,634.9999993,1420.1254880000001,17.82584381,1135.85022,237.67791749999998,36.58988953,36047050801
44482,36047050803,NY,Kings County,Census Tract 508.03,51000,35620,35644,1,2896.0000579999996,0.0,2.294439793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1534.5629880000001,580.7018433,600.5174561000001,2649.243408,1164.949585,269.283783,1633.223877,1153.477417,157.0648193,2135.497559,713.7793579,415.7107544,1177.4647220000002,212.13137819999997,1170.998535,617.4128417999999,965.333374,157.27340700000002,77.38519287,42.55142593,1980.310059,34.20801163,1960.4943850000002,611.989624,2834.6759420000003,983.4802856000001,36.91962051,683.743042,179.174881,69.25035858,26.90752029,2140.0864260000003,740.6868286,4.797464848,3.963123083,596.5543213,206.2909851,73.83924103,31.07922935,10027.0002,964.9161987,865.8380737,945.9349365,638.4799805,964.9161987,943.2233276000001,25435.00051,47604.00113,25091.99976,25625.00102,19843.7497,153599.9985,634.9999975,947.1864014,11.88936901,757.5822754,158.5249176,24.40449524,36047050803
44483,36047050804,NY,Kings County,Census Tract 508.04,51000,35620,35644,1,6645.999943,0.0,5.265485287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3521.6523439999996,1332.6464839999999,1378.1210939999999,6079.720703,2673.430664,617.9765014999999,3748.0683590000003,2647.103027,360.4464111,4900.730957,1638.044678,954.0101929,2702.1513670000004,486.81805419999995,2687.3122559999997,1416.8942869999998,2215.333252,360.9250793,177.59046940000002,97.65081787,4544.592772999999,78.50360107,4499.118164,1404.448608,6505.267879,2256.978516,84.72644806,1569.114624,411.186554,158.9219208,61.74978256,4911.261719,1699.794434,11.00965118,9.094929695,1369.026245,473.4150085,169.45289609999998,71.32339478,10026.999909999999,2214.375977,1987.002686,2170.815918,1465.240967,2214.375977,2164.5932620000003,25434.99859,47603.99979,25092.00058,25624.99953,19843.74945,153600.0048,635.0000213,2173.688232,27.28478813,1738.567505,363.79718019999996,56.00561905,36047050804
44484,36047050900,NY,Kings County,Census Tract 509,51000,35620,35644,1,1702.29483,0.017327389,0.031504344,12.0,11.0,0.0,0.017327389,0.0,12.0,0.0,0.0,227.5287483,52.59858257,117.7222371,1363.010503,1269.7077980000001,241.0979264,595.9220281,530.0525081000001,17.35284865,884.4292479000001,612.5098457,52.87660837,348.5988455,20.16067216,433.85639349999997,94.83644032,328.4381733,58.2473091,83.25518519,6.028353911,792.2748766,0.197689757,837.5660288,206.6442639,1702.29483,971.4129697999999,8.329220414,324.0711477,166.20871630000002,941.2307693,537.0740352000001,1.019953132,0.273300201,0.019690216,0.019690216,496.9414552,217.7033345,0.967183352,0.355211496,5375.388916,419.7910219,252.3641381,366.7122611,270.68600710000004,419.7910219,405.7437655,17118.44019,20422.33042,27158.99976,18252.41824,22397.95829,270128.9043,621.0150347,355.7091107,168.1417696,0.5316358210000001,131.72066189999998,0.309530199,36047050900
44485,36047051001,NY,Kings County,Census Tract 510.01,51000,35620,35644,1,3828.999958,3.7162730689999997,18.99428368,9.497141838,4.129192352,0.0,0.0,0.0,0.0,0.0,0.0,2162.4580079999996,952.6046752999998,895.6217651000001,3470.173096,1426.2230220000001,201.50457759999998,2152.13501,1517.8911130000001,178.7940216,2785.552979,921.6356812000001,621.0305176,1727.6540530000002,293.99847410000007,1581.480591,962.1018065999999,1433.655518,289.8692932,101.1652069,93.31974792,2605.520264,45.00819397,2496.922607,694.5301513999999,3814.960704,1053.356934,49.55030823,940.6300049,206.0466919,63.58956146,17.7555275,3125.798584,713.9373168999999,2.477515221,2.477515221,623.9209595,287.3917847,75.97713470000001,42.9435997,10767.99988,1307.71521,1197.465698,1268.074951,821.7092285,1307.71521,1297.805176,24270.99963,27499.99921,25150.00112,20330.99999,21666.66771,202500.0021,615.9999898,1272.6170650000001,24.77515411,1057.486084,200.26582340000002,19.82012177,36047051001
44486,36047051002,NY,Kings County,Census Tract 510.02,51000,35620,35644,1,5444.000042000001,5.283727169,27.00571632,13.50285816,5.8708076479999995,0.0,0.0,0.0,0.0,0.0,0.0,3074.5419920000004,1354.395386,1273.378174,4933.82666,2027.776978,286.4954224,3059.86499,2158.1088870000003,254.2059784,3960.447021,1310.364258,882.9694824,2456.345947,418.00152589999993,2248.519287,1367.898193,2038.344482,412.1307068,143.83479309999998,132.6802521,3704.479736,63.99180603,3550.077393,987.4698486,5424.039296,1497.643066,70.44969177,1337.369995,292.9533081,90.41043854,25.2444725,4444.20166,1015.062683,3.5224847789999996,3.5224847789999996,887.0790404999999,408.6082153,108.02286529999999,61.0564003,10768.00008,1859.28479,1702.534302,1802.925049,1168.2907710000002,1859.28479,1845.194824,24271.00026,27500.00056,25149.99922,20330.99891,21666.66593,202499.9986,616.0000072,1809.382935,35.22484589,1503.513916,284.7341919,28.17987823,36047051002
44487,36047051100,NY,Kings County,Census Tract 511,51000,35620,35644,1,3904.0,11.0,144.0,6.0,0.0,5.0,11.0,0.0,6.0,0.0,0.0,1154.0,616.0,428.0,3720.0,2762.0,907.0,2562.0,1841.0,294.0,3137.0,1327.0,622.0,1657.0,275.0,1659.0,813.0,1382.0,294.0,207.0,39.0,2949.0,84.0,2518.0,573.0,3889.0,971.0,84.0,939.0,160.0,349.0,37.0,535.0,54.0,0.0,0.0,2428.0,760.0,568.0,142.0,12964.0,1455.0,1126.0,1406.0,751.0,1455.0,1438.0,26568,23426,36667,29583,22785.71429,152400,440,1446.0,208.0,278.0,721.0,199.0,36047051100
44488,36047051200,NY,Kings County,Census Tract 512,51000,35620,35644,1,6871.0,5.0,34.0,22.0,14.0,0.0,0.0,0.0,0.0,10.0,0.0,3857.0,1764.0,1419.0,6363.0,3465.0,651.0,4069.0,2591.0,470.0,5237.0,1910.0,937.0,3370.0,468.0,2931.0,1806.0,2902.0,582.0,217.0,124.0,4852.0,141.0,4847.0,1333.0,6848.0,1668.0,62.0,1695.0,270.0,240.0,51.0,4910.0,964.0,6.0,0.0,1494.0,565.0,205.0,83.0,12733.0,2357.0,2168.0,2314.0,1474.0,2357.0,2343.0,31393,30417,33836,18944,66750,535700,651,2309.0,124.0,1624.0,522.0,48.0,36047051200
44489,36047051300,NY,Kings County,Census Tract 513,51000,35620,35644,1,4362.0,47.0,444.0,50.0,65.0,28.0,10.0,64.0,6.0,0.0,31.0,1686.0,519.0,756.0,4066.0,2941.0,886.0,2718.0,1848.0,440.0,3440.0,1357.0,606.0,1944.0,230.0,1726.0,939.0,1714.0,531.0,202.0,108.0,3276.0,119.0,2956.0,785.0,4289.0,1421.0,83.0,957.0,248.0,1092.0,204.0,288.0,21.0,16.0,0.0,2939.0,1170.0,105.0,17.0,12684.0,1625.0,1219.0,1504.0,919.0,1625.0,1571.0,30000,39911,35179,23350,24558.82353,221900,606,1502.0,561.0,89.0,833.0,63.0,36047051300
44490,36047051400,NY,Kings County,Census Tract 514,51000,35620,35644,1,7692.0,59.0,31.0,24.0,62.0,9.0,9.0,0.0,0.0,0.0,0.0,4047.0,1580.0,1736.0,7023.0,3887.0,1178.0,4590.0,2742.0,758.0,5726.0,2297.0,1058.0,3803.0,507.0,3060.0,1913.0,3296.0,767.0,150.0,104.0,5385.0,124.0,5180.0,1475.0,7659.0,1871.0,84.0,1803.0,338.0,491.0,98.0,4658.0,901.0,5.0,0.0,2008.0,616.0,340.0,201.0,15217.0,2667.0,2525.0,2609.0,1871.0,2667.0,2576.0,32103,41364,34972,28917,25200,278200,671,2598.0,202.0,1695.0,544.0,100.0,36047051400
44491,36047051500,NY,Kings County,Census Tract 515,51000,35620,35644,1,887.0,8.0,246.0,13.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,49.0,100.0,816.0,436.0,102.0,622.0,400.0,117.0,731.0,238.0,190.0,398.0,22.0,434.0,189.0,376.0,104.0,47.0,32.0,690.0,47.0,573.0,107.0,887.0,211.0,11.0,198.0,34.0,466.0,19.0,0.0,0.0,5.0,0.0,376.0,159.0,33.0,33.0,19164.0,472.0,453.0,424.0,212.0,472.0,442.0,36107,41875, ,35682,8888.888889,258800,552,385.0,253.0,0.0,116.0,16.0,36047051500
44492,36047051601,NY,Kings County,Census Tract 516.01,51000,35620,35644,1,5586.999803,0.0,0.0,5.727319241,6.3000512120000005,0.0,0.0,6.872782707000001,5.727319241,0.0,0.0,2553.23877,919.2347412,1080.1723630000001,5069.822754,1709.604736,376.857605,3122.534424,2184.972168,250.8565826,4078.996582,1402.620483,795.5245972,2373.973877,326.4571838,2386.573975,1457.030029,2047.516602,377.4303284,103.0917435,68.15509796,3741.657471,74.45514679,3588.165527,1229.655396,5463.862442000001,1674.095337,79.03700256,1388.8748779999999,333.32998660000004,45.81855392,18.90015221,4672.347168,1387.1567380000001,9.736442566000001,0.0,745.6969604,342.4936829,58.99138641,40.091232299999994,10914.999609999999,1843.05127,1698.7229,1790.932739,1099.07251,1843.05127,1794.941772,25147.99916,10892.99949,25326.99901,15469.00052,13611.11072,169799.9982,624.9999847,1794.3691410000001,33.21845245,1511.439575,214.77445980000002,25.20020485,36047051601
44493,36047051602,NY,Kings County,Census Tract 516.02,51000,35620,35644,1,4167.999906,0.0,0.0,4.272680759,4.699948788,0.0,0.0,5.127216816000001,4.272680759,0.0,0.0,1904.760986,685.7652588,805.8275757,3782.1767579999996,1275.395142,281.142395,2329.465332,1630.0275880000002,187.1434021,3043.003174,1046.379517,593.4753417999999,1771.026123,243.5427856,1780.426025,1086.969971,1527.483276,281.5696411,76.9082489,50.84489822,2791.342285,55.5448494,2676.834473,917.3445435000001,4076.137274,1248.904541,58.96299362,1036.125,248.67001340000002,34.18144608,14.09984589,3485.652832,1034.8432619999999,7.2635569570000005,0.0,556.3030396,255.50630189999998,44.00860977,29.90876389,10914.99975,1374.948608,1267.2771,1336.067261,819.9274292,1374.948608,1339.058105,25147.99937,10892.99992,25326.99956,15468.9997,13611.11068,169800.0076,624.9999769,1338.6308589999999,24.78154755,1127.560425,160.2255249,18.79979515,36047051602
44494,36047051700,NY,Kings County,Census Tract 517,51000,35620,35644,1,1460.0,23.0,59.0,77.0,102.0,20.0,0.0,0.0,0.0,0.0,0.0,544.0,192.0,326.0,1387.0,648.0,153.0,1136.0,426.0,556.0,1299.0,507.0,230.0,926.0,37.0,665.0,396.0,889.0,447.0,65.0,147.0,1282.0,23.0,1087.0,244.0,1460.0,149.0,53.0,247.0,24.0,1115.0,113.0,21.0,0.0,0.0,0.0,275.0,36.0,11.0,0.0,24657.0,697.0,657.0,697.0,414.0,697.0,697.0,48542,44545,68750,51818,137500,260000,735,716.0,576.0,11.0,114.0,11.0,36047051700
44495,36047051800,NY,Kings County,Census Tract 518,51000,35620,35644,1,3722.0,118.0,31.0,10.0,52.0,32.0,16.0,6.0,0.0,0.0,0.0,2045.0,874.0,781.0,3511.0,1728.0,426.0,2510.0,1172.0,796.0,2942.0,1383.0,586.0,1818.0,115.0,1537.0,844.0,1703.0,645.0,134.0,156.0,2829.0,94.0,2681.0,624.0,3719.0,781.0,16.0,947.0,126.0,726.0,107.0,2058.0,341.0,0.0,0.0,470.0,163.0,358.0,135.0,19052.0,1341.0,1253.0,1308.0,762.0,1341.0,1155.0,40833,62500,40192,40096,22625,291200,679,1332.0,284.0,746.0,139.0,123.0,36047051800
44496,36047051900,NY,Kings County,Census Tract 519,51000,35620,35644,1,2921.0,34.0,602.0,138.0,139.0,72.0,25.0,32.0,25.0,0.0,0.0,682.0,180.0,354.0,2790.0,1298.0,281.0,2220.0,995.0,873.0,2624.0,839.0,355.0,1866.0,50.0,1318.0,881.0,1816.0,850.0,123.0,352.0,2585.0,150.0,2357.0,524.0,2921.0,560.0,58.0,503.0,45.0,1813.0,331.0,26.0,0.0,9.0,0.0,817.0,131.0,74.0,23.0,19454.0,1491.0,1446.0,1407.0,948.0,1491.0,1431.0,34704,35614,90957,36094,14722.22222,222400,685,1431.0,955.0,10.0,329.0,31.0,36047051900
44497,36047052000,NY,Kings County,Census Tract 520,51000,35620,35644,1,4521.0,200.0,93.0,58.0,131.0,27.0,67.0,0.0,28.0,30.0,9.0,2609.0,1226.0,1332.0,4182.0,2745.0,837.0,2761.0,1550.0,667.0,3393.0,1631.0,627.0,2012.0,165.0,1707.0,913.0,1847.0,517.0,207.0,84.0,3207.0,98.0,2906.0,780.0,4500.0,1195.0,91.0,1071.0,162.0,851.0,88.0,1255.0,188.0,33.0,0.0,897.0,395.0,944.0,283.0,14960.0,1481.0,1397.0,1430.0,886.0,1481.0,1230.0,34677,48125,40809,28438,32083.33333,288400,660,1408.0,362.0,417.0,203.0,251.0,36047052000
44498,36047052300,NY,Kings County,Census Tract 523,51000,35620,35644,1,5729.0,19.0,114.0,16.0,41.0,15.0,0.0,0.0,0.0,0.0,0.0,2296.0,539.0,1145.0,5241.0,4389.0,1696.0,3235.0,2483.0,318.0,4308.0,1614.0,940.0,2263.0,317.0,2285.0,1057.0,1946.0,427.0,360.0,104.0,4026.0,112.0,3789.0,1218.0,5709.0,1696.0,146.0,1314.0,279.0,402.0,61.0,279.0,40.0,20.0,6.0,4991.0,1604.0,0.0,0.0,10445.0,1932.0,1607.0,1873.0,1209.0,1932.0,1913.0,22652,50893,12989,20313, ,286000,426,1888.0,223.0,101.0,1570.0,0.0,36047052300
44499,36047052500,NY,Kings County,Census Tract 525,51000,35620,35644,1,3537.0,12.0,0.0,0.0,12.0,0.0,4.0,6.0,0.0,0.0,0.0,771.0,396.0,250.0,3126.0,2595.0,638.0,1762.0,1388.0,139.0,2433.0,1125.0,498.0,800.0,108.0,1263.0,289.0,692.0,169.0,96.0,18.0,2217.0,59.0,1937.0,496.0,3530.0,2097.0,140.0,770.0,330.0,1857.0,1209.0,193.0,70.0,47.0,35.0,1334.0,768.0,30.0,0.0,5633.0,1180.0,1114.0,1122.0,495.0,1180.0,1173.0,12069,11711,23194,10880,50000,296400,363,1111.0,488.0,83.0,479.0,14.0,36047052500
44500,36047052600,NY,Kings County,Census Tract 526,51000,35620,35644,1,4515.0,325.0,85.0,27.0,60.0,26.0,154.0,6.0,7.0,14.0,0.0,2552.0,1117.0,1310.0,4195.0,2426.0,779.0,3011.0,1633.0,809.0,3592.0,1822.0,565.0,2113.0,220.0,1874.0,975.0,1893.0,643.0,73.0,149.0,3388.0,169.0,3028.0,782.0,4460.0,912.0,103.0,1094.0,121.0,1562.0,423.0,1207.0,114.0,12.0,0.0,751.0,81.0,575.0,150.0,15525.0,1692.0,1552.0,1657.0,1025.0,1692.0,1546.0,34881,29550,48203,36154,30785.71429,278300,642,1656.0,675.0,457.0,226.0,177.0,36047052600
44501,36047052700,NY,Kings County,Census Tract 527,51000,35620,35644,1,7277.0,11.0,45.0,42.0,20.0,6.0,7.0,14.0,23.0,0.0,0.0,3557.0,902.0,1820.0,6635.0,5941.0,2114.0,3974.0,3305.0,275.0,5353.0,2056.0,1081.0,2487.0,442.0,2819.0,1285.0,2045.0,264.0,404.0,163.0,4967.0,76.0,4912.0,1630.0,7214.0,3018.0,114.0,1625.0,509.0,297.0,90.0,475.0,230.0,93.0,35.0,6507.0,2766.0,227.0,40.0,7968.0,2137.0,1777.0,2080.0,1166.0,2137.0,2109.0,22680,22431,17125,22170,36458.33333,270800,447,2073.0,125.0,101.0,1825.0,87.0,36047052700
44502,36047052800,NY,Kings County,Census Tract 528,51000,35620,35644,1,2016.0,94.0,92.0,33.0,116.0,0.0,24.0,0.0,8.0,6.0,0.0,771.0,312.0,476.0,1836.0,928.0,209.0,1280.0,511.0,591.0,1533.0,852.0,230.0,945.0,98.0,773.0,392.0,847.0,444.0,23.0,58.0,1426.0,74.0,1320.0,245.0,2009.0,362.0,20.0,433.0,52.0,1081.0,104.0,218.0,57.0,0.0,0.0,159.0,24.0,422.0,158.0,25735.0,696.0,687.0,657.0,389.0,696.0,452.0,48750,74219,42250,32014,37777.77778,309000,737,619.0,389.0,58.0,39.0,88.0,36047052800
